Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,134835,-,-,-,45.61,-122.58,-8,61,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2021,1,1,0,30,0,0,0,5.6000000000000005,6.5,1000,167,1,0.11,0,0,0
2021,1,1,1,30,0,0,0,5.7,6.7,1000,170,1.1,0.11,0,0,0
2021,1,1,2,30,0,0,0,5.800000000000001,6.9,1000,174,1.1,0.11,0,0,0
2021,1,1,3,30,0,0,0,6,7.1000000000000005,999,176,1,0.11,0,0,0
2021,1,1,4,30,0,0,0,6.2,7.300000000000001,998,173,0.9,0.11,0,0,0
2021,1,1,5,30,0,0,0,6.4,7.5,997,171,0.7000000000000001,0.11,0,0,0
2021,1,1,6,30,0,0,0,6.6000000000000005,7.7,997,172,0.7000000000000001,0.11,0,0,0
2021,1,1,7,30,0,0,0,6.800000000000001,8,996,173,0.7000000000000001,0.11,0,0,0
2021,1,1,8,30,0,14,14,7.1000000000000005,8.3,996,175,0.7000000000000001,0.11,26,387,59
2021,1,1,9,30,12,67,70,7.5,8.8,996,178,0.8,0.11,45,635,177
2021,1,1,10,30,28,81,89,7.9,9.4,995,176,1.1,0.11,54,740,277
2021,1,1,11,30,4,45,46,8.200000000000001,9.9,993,172,1.3,0.11,59,784,337
2021,1,1,12,30,7,84,87,8.4,10,992,169,1.4000000000000001,0.11,62,780,347
2021,1,1,13,30,6,73,75,8.200000000000001,9.8,991,175,1.5,0.11,63,737,307
2021,1,1,14,30,0,11,11,7.800000000000001,9.200000000000001,992,187,1.6,0.11,55,658,224
2021,1,1,15,30,0,10,10,7.5,8.6,992,194,1.4000000000000001,0.11,40,490,112
2021,1,1,16,30,0,2,2,7.1000000000000005,8,993,196,1.3,0.11,8,77,9
2021,1,1,17,30,0,0,0,6.9,7.800000000000001,994,197,1.2000000000000002,0.11,0,0,0
2021,1,1,18,30,0,0,0,6.800000000000001,7.5,995,194,0.9,0.11,0,0,0
2021,1,1,19,30,0,0,0,6.5,7.2,995,188,0.8,0.11,0,0,0
2021,1,1,20,30,0,0,0,6.4,7,995,184,0.9,0.11,0,0,0
2021,1,1,21,30,0,0,0,6.2,6.9,995,184,1,0.11,0,0,0
2021,1,1,22,30,0,0,0,6.2,6.800000000000001,996,184,1,0.11,0,0,0
2021,1,1,23,30,0,0,0,6,6.7,996,183,1.1,0.11,0,0,0
2021,1,2,0,30,0,0,0,6,6.800000000000001,996,184,1.2000000000000002,0.11,0,0,0
2021,1,2,1,30,0,0,0,6.2,7,996,184,1.3,0.11,0,0,0
2021,1,2,2,30,0,0,0,6.4,7.2,996,187,1.3,0.11,0,0,0
2021,1,2,3,30,0,0,0,6.6000000000000005,7.4,996,190,1.5,0.11,0,0,0
2021,1,2,4,30,0,0,0,6.800000000000001,7.7,996,192,1.6,0.11,0,0,0
2021,1,2,5,30,0,0,0,6.9,7.7,996,191,1.6,0.11,0,0,0
2021,1,2,6,30,0,0,0,6.9,7.7,996,191,1.6,0.11,0,0,0
2021,1,2,7,30,0,0,0,6.9,7.7,996,191,1.7000000000000002,0.11,0,0,0
2021,1,2,8,30,0,11,11,6.9,7.9,996,192,1.9000000000000001,0.11,30,298,55
2021,1,2,9,30,0,21,21,7.2,8.200000000000001,996,193,2,0.11,52,565,170
2021,1,2,10,30,0,18,18,7.300000000000001,8.4,995,193,2.1,0.11,65,677,269
2021,1,2,11,30,0,32,32,7.5,8.6,995,193,2.2,0.11,69,735,330
2021,1,2,12,30,0,35,35,7.6000000000000005,8.8,994,194,2.3000000000000003,0.11,68,754,344
2021,1,2,13,30,0,23,23,7.7,9,994,196,2.3000000000000003,0.11,65,726,307
2021,1,2,14,30,1,43,43,7.800000000000001,9,993,197,2.2,0.11,58,642,224
2021,1,2,15,30,0,14,14,7.7,8.8,993,195,2.2,0.11,42,460,111
2021,1,2,16,30,0,2,2,7.5,8.6,993,193,2.2,0.11,9,65,10
2021,1,2,17,30,0,0,0,7.4,8.4,992,191,2.2,0.11,0,0,0
2021,1,2,18,30,0,0,0,7.2,8.3,991,191,2.2,0.11,0,0,0
2021,1,2,19,30,0,0,0,7.1000000000000005,8.200000000000001,991,192,2.2,0.11,0,0,0
2021,1,2,20,30,0,0,0,7.1000000000000005,8.4,990,195,2.3000000000000003,0.11,0,0,0
2021,1,2,21,30,0,0,0,7.300000000000001,8.6,989,197,2.4000000000000004,0.11,0,0,0
2021,1,2,22,30,0,0,0,7.6000000000000005,8.9,988,197,2.5,0.11,0,0,0
2021,1,2,23,30,0,0,0,7.7,9.200000000000001,987,199,2.6,0.11,0,0,0
2021,1,3,0,30,0,0,0,8.1,9.5,987,210,2.4000000000000004,0.11,0,0,0
2021,1,3,1,30,0,0,0,8.5,9.600000000000001,988,231,1.8,0.11,0,0,0
2021,1,3,2,30,0,0,0,8.4,8.8,990,260,1.1,0.11,0,0,0
2021,1,3,3,30,0,0,0,7.2,7.4,992,275,0.6000000000000001,0.11,0,0,0
2021,1,3,4,30,0,0,0,5.7,6.1000000000000005,994,264,0.4,0.11,0,0,0
2021,1,3,5,30,0,0,0,4.7,5.2,996,236,0.4,0.11,0,0,0
2021,1,3,6,30,0,0,0,4.1000000000000005,4.9,997,212,0.4,0.11,0,0,0
2021,1,3,7,30,0,0,0,3.9000000000000004,5.2,998,201,0.6000000000000001,0.11,0,0,0
2021,1,3,8,30,83,20,27,4.7,6.1000000000000005,999,194,0.9,0.11,28,396,62
2021,1,3,9,30,611,51,179,5.6000000000000005,7.1000000000000005,1000,191,1.2000000000000002,0.11,47,654,184
2021,1,3,10,30,220,132,199,6.2,7.9,1000,190,1.4000000000000001,0.11,56,768,289
2021,1,3,11,30,80,159,188,6.4,8.700000000000001,1000,191,1.4000000000000001,0.11,59,826,354
2021,1,3,12,30,270,165,264,6.1000000000000005,9.3,999,192,1.3,0.11,58,842,368
2021,1,3,13,30,265,149,238,5.4,9.3,999,189,1,0.11,53,824,330
2021,1,3,14,30,221,128,186,5.5,8.6,998,177,0.6000000000000001,0.11,47,759,245
2021,1,3,15,30,32,70,75,6.300000000000001,7.5,998,161,0.5,0.11,35,595,125
2021,1,3,16,30,0,3,3,5.300000000000001,6.6000000000000005,997,153,0.5,0.11,10,122,12
2021,1,3,17,30,0,0,0,5.2,6.7,996,152,0.5,0.11,0,0,0
2021,1,3,18,30,0,0,0,5.800000000000001,7.1000000000000005,996,155,0.5,0.11,0,0,0
2021,1,3,19,30,0,0,0,6.2,7.5,995,156,0.5,0.11,0,0,0
2021,1,3,20,30,0,0,0,6.9,8.4,994,161,0.9,0.11,0,0,0
2021,1,3,21,30,0,0,0,8,9.3,993,171,1.4000000000000001,0.11,0,0,0
2021,1,3,22,30,0,0,0,8.4,9.3,993,171,1.5,0.11,0,0,0
2021,1,3,23,30,0,0,0,8.1,9,992,171,1.4000000000000001,0.11,0,0,0
2021,1,4,0,30,0,0,0,7.5,8.5,991,171,1.3,0.11,0,0,0
2021,1,4,1,30,0,0,0,6.7,8.200000000000001,990,167,1.2000000000000002,0.11,0,0,0
2021,1,4,2,30,0,0,0,6.2,8.1,988,163,1.3,0.11,0,0,0
2021,1,4,3,30,0,0,0,6.300000000000001,8.3,986,159,1.4000000000000001,0.11,0,0,0
2021,1,4,4,30,0,0,0,6.7,8.6,985,155,1.6,0.11,0,0,0
2021,1,4,5,30,0,0,0,6.9,8.8,983,159,1.6,0.11,0,0,0
2021,1,4,6,30,0,0,0,7.2,9,982,177,1.5,0.11,0,0,0
2021,1,4,7,30,0,0,0,7.6000000000000005,9.3,983,199,1.3,0.11,0,0,0
2021,1,4,8,30,0,10,10,8.200000000000001,9.4,984,225,1.4000000000000001,0.11,28,349,58
2021,1,4,9,30,1,22,22,8.1,8.9,985,242,1.5,0.11,47,621,178
2021,1,4,10,30,0,28,28,7.1000000000000005,8.200000000000001,987,235,1.3,0.11,57,742,283
2021,1,4,11,30,4,93,94,6.4,8.200000000000001,988,215,1.2000000000000002,0.11,67,773,344
2021,1,4,12,30,72,160,187,6.5,8.6,989,205,1.4000000000000001,0.11,76,749,353
2021,1,4,13,30,2,64,65,6.7,8.6,989,202,1.3,0.11,77,696,312
2021,1,4,14,30,6,63,65,6.800000000000001,8.200000000000001,990,202,1.2000000000000002,0.11,65,620,229
2021,1,4,15,30,10,38,40,6.6000000000000005,7.5,991,204,1,0.11,45,469,117
2021,1,4,16,30,0,5,5,6.1000000000000005,6.800000000000001,993,205,1,0.11,11,88,13
2021,1,4,17,30,0,0,0,5.6000000000000005,6.4,994,208,1,0.11,0,0,0
2021,1,4,18,30,0,0,0,5.5,6.300000000000001,996,210,1,0.11,0,0,0
2021,1,4,19,30,0,0,0,5.300000000000001,6,997,208,0.8,0.11,0,0,0
2021,1,4,20,30,0,0,0,5.1000000000000005,5.7,998,202,0.8,0.11,0,0,0
2021,1,4,21,30,0,0,0,4.9,5.5,999,197,0.7000000000000001,0.11,0,0,0
2021,1,4,22,30,0,0,0,4.6000000000000005,5.300000000000001,1000,194,0.7000000000000001,0.11,0,0,0
2021,1,4,23,30,0,0,0,4.6000000000000005,5.2,1000,192,0.8,0.11,0,0,0
2021,1,5,0,30,0,0,0,4.5,5.2,1001,192,0.9,0.11,0,0,0
2021,1,5,1,30,0,0,0,4.6000000000000005,5.2,1002,192,1,0.11,0,0,0
2021,1,5,2,30,0,0,0,4.5,5.2,1002,186,1.1,0.11,0,0,0
2021,1,5,3,30,0,0,0,4.3,5,1002,179,1.1,0.11,0,0,0
2021,1,5,4,30,0,0,0,4,4.7,1002,173,0.9,0.11,0,0,0
2021,1,5,5,30,0,0,0,3.7,4.4,1002,167,0.8,0.11,0,0,0
2021,1,5,6,30,0,0,0,3.4000000000000004,4.1000000000000005,1002,165,0.7000000000000001,0.11,0,0,0
2021,1,5,7,30,0,0,0,3,4.3,1002,166,0.8,0.11,0,0,0
2021,1,5,8,30,0,11,11,3.4000000000000004,5.1000000000000005,1003,163,1,0.11,30,343,59
2021,1,5,9,30,6,46,47,4.1000000000000005,6,1002,159,1.2000000000000002,0.11,50,610,179
2021,1,5,10,30,40,105,117,4.800000000000001,6.9,1001,157,1.3,0.11,60,723,281
2021,1,5,11,30,0,31,31,5.5,7.9,1000,157,1.4000000000000001,0.11,64,777,344
2021,1,5,12,30,2,76,77,6.2,8.9,999,159,1.3,0.11,64,785,356
2021,1,5,13,30,0,30,30,6.6000000000000005,9.200000000000001,998,160,1.2000000000000002,0.11,62,755,319
2021,1,5,14,30,3,52,53,6.5,8.8,997,161,1.1,0.11,55,681,236
2021,1,5,15,30,37,51,57,6.1000000000000005,8.3,997,164,1,0.11,41,511,121
2021,1,5,16,30,0,4,4,5.6000000000000005,7.800000000000001,997,168,1,0.11,12,108,14
2021,1,5,17,30,0,0,0,5.5,7.6000000000000005,996,171,1,0.11,0,0,0
2021,1,5,18,30,0,0,0,5.6000000000000005,7.5,996,175,1,0.11,0,0,0
2021,1,5,19,30,0,0,0,5.800000000000001,7.6000000000000005,996,177,1.1,0.11,0,0,0
2021,1,5,20,30,0,0,0,6.2,7.800000000000001,996,181,1.1,0.11,0,0,0
2021,1,5,21,30,0,0,0,6.5,8,996,184,1,0.11,0,0,0
2021,1,5,22,30,0,0,0,6.6000000000000005,7.9,996,185,0.9,0.11,0,0,0
2021,1,5,23,30,0,0,0,6.5,7.800000000000001,996,186,0.8,0.11,0,0,0
2021,1,6,0,30,0,0,0,6.5,7.9,996,187,0.8,0.11,0,0,0
2021,1,6,1,30,0,0,0,6.4,7.800000000000001,996,187,0.8,0.11,0,0,0
2021,1,6,2,30,0,0,0,6,7.6000000000000005,996,186,0.8,0.11,0,0,0
2021,1,6,3,30,0,0,0,5.7,7.300000000000001,996,181,0.7000000000000001,0.11,0,0,0
2021,1,6,4,30,0,0,0,5.5,6.9,997,173,0.6000000000000001,0.11,0,0,0
2021,1,6,5,30,0,0,0,5.4,6.7,997,168,0.6000000000000001,0.11,0,0,0
2021,1,6,6,30,0,0,0,5.300000000000001,6.5,997,168,0.6000000000000001,0.11,0,0,0
2021,1,6,7,30,0,0,0,5.2,6.4,998,164,0.5,0.11,0,0,0
2021,1,6,8,30,0,12,12,5.300000000000001,6.6000000000000005,998,164,0.5,0.11,32,293,57
2021,1,6,9,30,2,49,49,5.5,6.9,998,171,0.6000000000000001,0.11,54,573,176
2021,1,6,10,30,5,76,78,5.9,7.4,998,182,0.8,0.11,64,706,281
2021,1,6,11,30,34,148,160,6.4,7.9,998,192,0.8,0.11,69,760,344
2021,1,6,12,30,17,139,145,6.9,8.3,998,202,0.8,0.11,72,762,357
