Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,570443,-,-,-,35.21,-101.7,-6,1099,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2018,1,1,0,30,0,0,0,-18.3,-10.600000000000001,907,53.01,97,2.6,0.52,0,0,0
2018,1,1,1,30,0,0,0,-18.5,-10.8,907,52.95,103,2.4000000000000004,0.52,0,0,0
2018,1,1,2,30,0,0,0,-18.7,-11.100000000000001,907,53.49,110,2.4000000000000004,0.52,0,0,0
2018,1,1,3,30,0,0,0,-18.900000000000002,-11.4,907,53.980000000000004,115,2.4000000000000004,0.52,0,0,0
2018,1,1,4,30,0,0,0,-19.1,-11.9,907,55.24,119,2.4000000000000004,0.52,0,0,0
2018,1,1,5,30,0,0,0,-19.3,-12.3,907,56.04,122,2.4000000000000004,0.52,0,0,0
2018,1,1,6,30,0,0,0,-19.5,-12.9,907,57.71,127,2.5,0.52,0,0,0
2018,1,1,7,30,0,0,0,-19.700000000000003,-13.200000000000001,908,57.97,134,2.7,0.52,0,0,0
2018,1,1,8,30,469,30,74,-19.900000000000002,-12.8,908,55.120000000000005,141,2.9000000000000004,0.52,30,469,74
2018,1,1,9,30,764,53,250,-19.900000000000002,-11.600000000000001,908,50.22,148,3,0.52,53,764,250
2018,1,1,10,30,882,64,409,-19.6,-10.100000000000001,908,45.7,154,3.1,0.52,64,882,409
2018,1,1,11,30,936,72,523,-19.200000000000003,-8.4,907,41.43,158,3.2,0.52,72,936,523
2018,1,1,12,30,960,75,579,-18.7,-7.1000000000000005,905,39.28,161,3.4000000000000004,0.52,75,960,579
2018,1,1,13,30,960,75,571,-18.1,-6.1000000000000005,904,38.28,162,3.5,0.52,75,960,571
2018,1,1,14,30,927,72,497,-17.5,-5.7,903,38.86,162,3.4000000000000004,0.52,72,927,497
2018,1,1,15,30,513,139,320,-17.1,-5.9,903,40.77,160,3.4000000000000004,0.52,63,857,366
2018,1,1,16,30,23,104,109,-16.900000000000002,-6.6000000000000005,903,43.64,156,3.3000000000000003,0.52,48,703,195
