Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1238839,-,-,-,40.69,-74.18,-5,4,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2021,1,1,0,30,0,0,0,-2.4000000000000004,-1.3,1029,8,1.7000000000000002,0.13,0,0,0
2021,1,1,1,30,0,0,0,-2.4000000000000004,-1.5,1030,11,1.6,0.13,0,0,0
2021,1,1,2,30,0,0,0,-2.4000000000000004,-1.7000000000000002,1030,16,1.4000000000000001,0.13,0,0,0
2021,1,1,3,30,0,0,0,-2.5,-1.8,1030,19,1.4000000000000001,0.13,0,0,0
2021,1,1,4,30,0,0,0,-2.5,-1.9000000000000001,1031,21,1.3,0.13,0,0,0
2021,1,1,5,30,0,0,0,-2.5,-1.9000000000000001,1031,23,1.3,0.13,0,0,0
2021,1,1,6,30,0,0,0,-2.5,-1.9000000000000001,1032,28,1.3,0.13,0,0,0
2021,1,1,7,30,1,10,10,-2.5,-0.9,1032,38,1.5,0.13,13,144,16
2021,1,1,8,30,83,91,105,-1.7000000000000002,0.7000000000000001,1032,52,1.7000000000000002,0.13,46,595,148
2021,1,1,9,30,209,144,207,-1.3,2.3000000000000003,1031,68,1.8,0.13,61,769,292
2021,1,1,10,30,82,184,216,-1.6,3.5,1030,80,1.8,0.13,72,829,396
2021,1,1,11,30,3,113,114,-1.8,3.8000000000000003,1029,83,1.5,0.13,84,823,445
2021,1,1,12,30,8,132,136,-1.4000000000000001,3.6,1028,80,1.3,0.13,86,806,440
2021,1,1,13,30,5,102,104,-1,3.5,1028,72,1.1,0.13,74,784,382
2021,1,1,14,30,0,34,34,-0.1,2.8000000000000003,1027,71,0.9,0.13,60,714,276
2021,1,1,15,30,0,7,7,0.2,2.1,1026,76,1.1,0.13,43,546,138
2021,1,1,16,30,0,2,2,0.2,1.9000000000000001,1025,77,1.5,0.13,12,123,15
2021,1,1,17,30,0,0,0,0.6000000000000001,2,1024,78,1.9000000000000001,0.13,0,0,0
2021,1,1,18,30,0,0,0,1.2000000000000002,2.2,1023,85,1.9000000000000001,0.13,0,0,0
2021,1,1,19,30,0,0,0,1.7000000000000002,2.4000000000000004,1022,86,1.8,0.13,0,0,0
2021,1,1,20,30,0,0,0,2.1,2.7,1020,81,1.6,0.13,0,0,0
2021,1,1,21,30,0,0,0,2.5,3,1018,84,1.6,0.13,0,0,0
2021,1,1,22,30,0,0,0,3,3.4000000000000004,1016,88,1.6,0.13,0,0,0
2021,1,1,23,30,0,0,0,3.5,3.6,1014,78,1.5,0.13,0,0,0
2021,1,2,0,30,0,0,0,3.6,3.6,1012,59,1.3,0.13,0,0,0
2021,1,2,1,30,0,0,0,3.5,3.6,1010,41,0.7000000000000001,0.13,0,0,0
2021,1,2,2,30,0,0,0,3.6,3.7,1009,136,0.7000000000000001,0.13,0,0,0
2021,1,2,3,30,0,0,0,3.5,3.5,1008,240,1.4000000000000001,0.13,0,0,0
2021,1,2,4,30,0,0,0,3.3000000000000003,3.4000000000000004,1007,246,2.1,0.13,0,0,0
2021,1,2,5,30,0,0,0,3.3000000000000003,3.7,1007,256,2.8000000000000003,0.13,0,0,0
2021,1,2,6,30,0,0,0,3.3000000000000003,3.7,1007,263,2.8000000000000003,0.13,0,0,0
2021,1,2,7,30,0,5,5,3.1,3.9000000000000004,1007,270,2.8000000000000003,0.13,11,141,14
2021,1,2,8,30,604,39,143,3.4000000000000004,4.800000000000001,1008,276,3.2,0.13,39,604,143
2021,1,2,9,30,688,68,275,4,6,1009,276,3.2,0.13,54,761,283
2021,1,2,10,30,263,197,300,4.4,6.9,1009,278,3.3000000000000003,0.13,64,827,388
2021,1,2,11,30,154,210,278,4.3,7.5,1009,285,3.5,0.13,68,854,444
2021,1,2,12,30,133,244,303,3.9000000000000004,7.7,1009,294,3.4000000000000004,0.13,67,862,447
2021,1,2,13,30,171,203,270,3.4000000000000004,7.6000000000000005,1011,302,3.3000000000000003,0.13,61,849,396
2021,1,2,14,30,800,52,295,3.1,6.9,1012,310,2.9000000000000004,0.13,52,800,295
2021,1,2,15,30,414,65,138,2.8000000000000003,5.6000000000000005,1014,314,2.5,0.13,38,658,154
2021,1,2,16,30,2,12,12,2.3000000000000003,4,1015,316,2.2,0.13,13,195,18
2021,1,2,17,30,0,0,0,1.6,2.8000000000000003,1016,318,2,0.13,0,0,0
2021,1,2,18,30,0,0,0,1,1.8,1017,321,1.8,0.13,0,0,0
2021,1,2,19,30,0,0,0,0.5,0.9,1018,323,1.6,0.13,0,0,0
2021,1,2,20,30,0,0,0,0,0.5,1019,326,1.5,0.13,0,0,0
2021,1,2,21,30,0,0,0,-0.30000000000000004,0.30000000000000004,1019,334,1.5,0.13,0,0,0
2021,1,2,22,30,0,0,0,-0.6000000000000001,0.1,1020,347,1.5,0.13,0,0,0
2021,1,2,23,30,0,0,0,-0.9,-0.30000000000000004,1019,182,1.5,0.13,0,0,0
2021,1,3,0,30,0,0,0,-1.2000000000000002,-0.30000000000000004,1019,19,1.7000000000000002,0.13,0,0,0
2021,1,3,1,30,0,0,0,-1.2000000000000002,-0.2,1018,31,1.7000000000000002,0.13,0,0,0
2021,1,3,2,30,0,0,0,-1.2000000000000002,-0.30000000000000004,1019,41,1.6,0.13,0,0,0
2021,1,3,3,30,0,0,0,-1.3,-0.1,1019,49,1.6,0.13,0,0,0
2021,1,3,4,30,0,0,0,-1,0.2,1019,55,1.7000000000000002,0.13,0,0,0
2021,1,3,5,30,0,0,0,-0.9,0.2,1018,62,1.8,0.13,0,0,0
2021,1,3,6,30,0,0,0,-0.7000000000000001,0.4,1018,69,1.9000000000000001,0.13,0,0,0
2021,1,3,7,30,0,3,3,-0.4,1.1,1018,70,2,0.13,11,86,13
2021,1,3,8,30,1,22,22,0.4,2.1,1018,69,2.1,0.13,51,473,132
2021,1,3,9,30,0,18,18,1.3,2.8000000000000003,1018,70,2.1,0.13,73,639,265
2021,1,3,10,30,0,36,36,1.9000000000000001,3.3000000000000003,1017,74,2.3000000000000003,0.13,86,718,368
2021,1,3,11,30,0,69,69,2.5,3.9000000000000004,1015,74,2.5,0.13,94,749,424
2021,1,3,12,30,0,59,59,3.1,4.2,1014,68,2.5,0.13,95,745,425
2021,1,3,13,30,1,42,42,3.3000000000000003,4.1000000000000005,1013,60,2.4000000000000004,0.13,91,708,372
2021,1,3,14,30,0,26,26,3.3000000000000003,3.9000000000000004,1013,52,2.5,0.13,75,644,272
2021,1,3,15,30,0,9,9,3.1,3.3000000000000003,1012,45,2.6,0.13,51,496,140
2021,1,3,16,30,0,3,3,2.5,2.8000000000000003,1013,35,2.5,0.13,13,99,16
2021,1,3,17,30,0,0,0,2.1,2.4000000000000004,1013,26,2.6,0.13,0,0,0
2021,1,3,18,30,0,0,0,1.6,1.9000000000000001,1013,24,2.7,0.13,0,0,0
2021,1,3,19,30,0,0,0,1.2000000000000002,1.6,1013,28,2.6,0.13,0,0,0
2021,1,3,20,30,0,0,0,1,1.5,1013,34,2.5,0.13,0,0,0
2021,1,3,21,30,0,0,0,0.9,1.4000000000000001,1013,36,2.4000000000000004,0.13,0,0,0
2021,1,3,22,30,0,0,0,0.9,1.5,1013,34,2.1,0.13,0,0,0
2021,1,3,23,30,0,0,0,0.9,1.5,1013,26,1.9000000000000001,0.13,0,0,0
2021,1,4,0,30,0,0,0,0.9,1.4000000000000001,1013,17,1.8,0.13,0,0,0
2021,1,4,1,30,0,0,0,0.7000000000000001,1.3,1013,10,1.7000000000000002,0.13,0,0,0
2021,1,4,2,30,0,0,0,0.6000000000000001,1,1014,7,1.7000000000000002,0.13,0,0,0
2021,1,4,3,30,0,0,0,0.2,0.6000000000000001,1014,9,1.6,0.13,0,0,0
2021,1,4,4,30,0,0,0,-0.2,0.1,1014,10,1.5,0.13,0,0,0
2021,1,4,5,30,0,0,0,-0.6000000000000001,-0.2,1014,7,1.5,0.13,0,0,0
2021,1,4,6,30,0,0,0,-0.8,-0.2,1015,182,1.5,0.13,0,0,0
2021,1,4,7,30,0,3,3,-0.9,0.4,1015,358,1.6,0.13,12,99,14
2021,1,4,8,30,1,39,39,-0.2,1.7000000000000002,1016,180,1.7000000000000002,0.13,49,518,138
2021,1,4,9,30,196,157,216,0.6000000000000001,3,1016,3,1.7000000000000002,0.13,68,694,277
2021,1,4,10,30,272,201,308,1,4.2,1015,4,1.7000000000000002,0.13,79,771,383
2021,1,4,11,30,707,111,424,1.3,5.1000000000000005,1014,181,1.7000000000000002,0.13,87,795,439
2021,1,4,12,30,73,171,203,1.5,5.7,1013,354,1.6,0.13,84,808,443
2021,1,4,13,30,0,56,56,1.6,5.800000000000001,1013,349,1.5,0.13,74,798,392
2021,1,4,14,30,0,31,31,1.9000000000000001,5.4,1013,347,1.3,0.13,67,710,286
2021,1,4,15,30,0,24,24,2.4000000000000004,4.1000000000000005,1013,349,1.2000000000000002,0.13,51,528,147
2021,1,4,16,30,0,8,8,1.7000000000000002,2.7,1014,356,1.1,0.13,14,109,17
2021,1,4,17,30,0,0,0,1.1,2.1,1014,182,1.2000000000000002,0.13,0,0,0
2021,1,4,18,30,0,0,0,1,1.8,1014,4,1.2000000000000002,0.13,0,0,0
2021,1,4,19,30,0,0,0,0.8,1.4000000000000001,1014,4,1.1,0.14,0,0,0
2021,1,4,20,30,0,0,0,0.5,1.1,1014,4,1.1,0.14,0,0,0
2021,1,4,21,30,0,0,0,0.30000000000000004,0.9,1014,7,1.1,0.14,0,0,0
2021,1,4,22,30,0,0,0,0.1,0.7000000000000001,1013,10,1.1,0.14,0,0,0
2021,1,4,23,30,0,0,0,-0.1,0.5,1013,14,1.1,0.14,0,0,0
2021,1,5,0,30,0,0,0,-0.30000000000000004,0.4,1013,17,1.1,0.14,0,0,0
2021,1,5,1,30,0,0,0,-0.5,0.2,1013,20,1.1,0.14,0,0,0
2021,1,5,2,30,0,0,0,-0.7000000000000001,0.1,1012,24,1.1,0.14,0,0,0
2021,1,5,3,30,0,0,0,-0.8,-0.1,1012,27,1.1,0.14,0,0,0
2021,1,5,4,30,0,0,0,-1,-0.2,1012,29,1.1,0.14,0,0,0
2021,1,5,5,30,0,0,0,-1.1,-0.2,1013,33,1.1,0.14,0,0,0
2021,1,5,6,30,0,0,0,-1.1,-0.1,1013,36,1.1,0.14,0,0,0
2021,1,5,7,30,0,3,3,-0.9,0.8,1013,37,1.2000000000000002,0.14,11,80,13
2021,1,5,8,30,0,20,20,0,2.1,1013,35,1.3,0.14,53,482,136
2021,1,5,9,30,1,96,96,0.4,3.1,1013,30,1.3,0.14,71,679,276
2021,1,5,10,30,0,122,122,0.30000000000000004,3.8000000000000003,1012,19,1.3,0.14,78,776,385
2021,1,5,11,30,3,166,167,0.1,4.2,1011,6,1.3,0.14,82,814,444
2021,1,5,12,30,14,203,209,0.1,4.4,1011,175,1.3,0.14,81,820,447
2021,1,5,13,30,0,94,94,0.2,4.5,1011,347,1.3,0.14,77,789,393
2021,1,5,14,30,0,46,46,0.4,4.2,1011,342,1.3,0.14,68,709,289
2021,1,5,15,30,0,27,27,1,3.1,1012,340,1.2000000000000002,0.14,50,541,150
2021,1,5,16,30,0,5,5,0.6000000000000001,2,1012,342,1.2000000000000002,0.14,16,140,20
2021,1,5,17,30,0,0,0,0.1,1.6,1013,345,1.3,0.14,0,0,0
2021,1,5,18,30,0,0,0,0.1,1.5,1013,347,1.4000000000000001,0.14,0,0,0
2021,1,5,19,30,0,0,0,0,1.3,1013,348,1.4000000000000001,0.14,0,0,0
2021,1,5,20,30,0,0,0,-0.2,0.8,1013,349,1.5,0.14,0,0,0
2021,1,5,21,30,0,0,0,-0.5,0.2,1013,348,1.5,0.14,0,0,0
2021,1,5,22,30,0,0,0,-0.7000000000000001,-0.30000000000000004,1013,345,1.5,0.14,0,0,0
2021,1,5,23,30,0,0,0,-1,-0.6000000000000001,1013,343,1.6,0.14,0,0,0
2021,1,6,0,30,0,0,0,-1.2000000000000002,-0.8,1013,340,1.6,0.14,0,0,0
2021,1,6,1,30,0,0,0,-1.4000000000000001,-0.9,1014,336,1.6,0.14,0,0,0
2021,1,6,2,30,0,0,0,-1.5,-0.9,1014,333,1.7000000000000002,0.14,0,0,0
2021,1,6,3,30,0,0,0,-1.6,-0.9,1014,329,1.8,0.14,0,0,0
2021,1,6,4,30,0,0,0,-1.8,-0.9,1014,326,1.8,0.14,0,0,0
2021,1,6,5,30,0,0,0,-2,-1,1014,323,1.9000000000000001,0.14,0,0,0
2021,1,6,6,30,0,0,0,-2.2,-1,1015,321,2,0.14,0,0,0
