Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,782857,-,-,-,44.85,-93.02,-6,237,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2018,1,1,0,30,0,0,0,-27.1,-22.900000000000002,1014,68.38,314,3.8000000000000003,0.8,0,0,0
2018,1,1,1,30,0,0,0,-27.1,-22.8,1014,67.74,317,3.6,0.8,0,0,0
2018,1,1,2,30,0,0,0,-27.200000000000003,-22.900000000000002,1014,68.01,318,3.4000000000000004,0.8,0,0,0
2018,1,1,3,30,0,0,0,-27.3,-23.1,1014,68.5,317,3.2,0.8,0,0,0
2018,1,1,4,30,0,0,0,-27.400000000000002,-23.3,1015,68.74,316,3,0.8,0,0,0
2018,1,1,5,30,0,0,0,-27.6,-23.6,1015,69.37,315,2.9000000000000004,0.8,0,0,0
2018,1,1,6,30,0,0,0,-27.900000000000002,-24,1015,70.16,315,2.9000000000000004,0.8,0,0,0
2018,1,1,7,30,0,0,0,-28.200000000000003,-24.1,1016,68.85000000000001,315,2.9000000000000004,0.8,0,0,0
2018,1,1,8,30,527,28,75,-28.1,-23.3,1016,64.65,315,3.2,0.8,28,527,75
2018,1,1,9,30,771,47,213,-27.200000000000003,-22,1016,62.79,315,3.4000000000000004,0.8,47,771,213
2018,1,1,10,30,874,57,328,-26.3,-20.6,1016,60.29,311,3.3000000000000003,0.8,57,874,328
2018,1,1,11,30,659,97,338,-25.200000000000003,-19.200000000000003,1015,59.13,305,3.3000000000000003,0.8,61,919,397
2018,1,1,12,30,866,73,400,-24.1,-18,1014,58.95,300,3.3000000000000003,0.8,62,929,412
2018,1,1,13,30,907,58,370,-23.200000000000003,-17.1,1014,59.27,296,3.2,0.8,58,907,370
2018,1,1,14,30,844,50,278,-22.6,-16.900000000000002,1014,61.54,293,2.8000000000000003,0.8,50,844,278
2018,1,1,15,30,701,37,148,-22.400000000000002,-18.400000000000002,1013,70.64,288,2.2,0.8,37,701,148
2018,1,1,16,30,224,13,18,-24.200000000000003,-20.5,1013,72.04,282,1.8,0.8,13,224,18
2018,1,1,17,30,0,0,0,-25.200000000000003,-21.700000000000003,1013,73.54,276,1.9000000000000001,0.8,0,0,0
2018,1,1,18,30,0,0,0,-25.400000000000002,-22.400000000000002,1013,76.64,270,2.1,0.8,0,0,0
2018,1,1,19,30,0,0,0,-25.5,-23,1012,79.79,264,2.3000000000000003,0.8,0,0,0
2018,1,1,20,30,0,0,0,-25.6,-23.400000000000002,1012,81.75,259,2.5,0.8,0,0,0
2018,1,1,21,30,0,0,0,-25.700000000000003,-23.5,1011,81.72,258,2.6,0.8,0,0,0
2018,1,1,22,30,0,0,0,-25.700000000000003,-23,1011,78.28,260,2.7,0.8,0,0,0
2018,1,1,23,30,0,0,0,-25.400000000000002,-22.5,1011,77.19,260,2.7,0.8,0,0,0
2018,1,2,0,30,0,0,0,-25.200000000000003,-22.3,1010,77.19,256,2.7,0.8,0,0,0
2018,1,2,1,30,0,0,0,-25.200000000000003,-22,1009,75.26,250,2.6,0.8,0,0,0
2018,1,2,2,30,0,0,0,-24.900000000000002,-21.5,1008,74.21000000000001,247,2.7,0.8,0,0,0
2018,1,2,3,30,0,0,0,-24.5,-21.200000000000003,1007,74.68,247,3.1,0.8,0,0,0
2018,1,2,4,30,0,0,0,-24.3,-21,1006,74.75,245,3.3000000000000003,0.8,0,0,0
2018,1,2,5,30,0,0,0,-24.400000000000002,-21.3,1005,76.07000000000001,240,3.2,0.8,0,0,0
2018,1,2,6,30,0,0,0,-24.900000000000002,-22.1,1004,78.25,234,3,0.8,0,0,0
2018,1,2,7,30,0,0,0,-25.700000000000003,-22.700000000000003,1003,76.28,231,3,0.8,0,0,0
2018,1,2,8,30,531,28,75,-25.900000000000002,-21.3,1002,66.39,230,3.7,0.8,28,531,75
2018,1,2,9,30,420,93,184,-23.8,-18.7,1001,64.3,229,4.6000000000000005,0.8,48,767,214
2018,1,2,10,30,72,173,195,-21.6,-16.2,999,63.15,224,5.4,0.8,59,870,330
2018,1,2,11,30,302,219,330,-19.5,-13.8,996,62.35,221,6.1000000000000005,0.8,66,906,398
2018,1,2,12,30,307,173,289,-17.3,-11.700000000000001,994,62.97,225,6.2,0.8,69,900,410
2018,1,2,13,30,8,142,145,-15.600000000000001,-10.4,992,65.91,228,5.800000000000001,0.8,66,869,367
2018,1,2,14,30,1,84,84,-14.4,-9.9,990,69.46000000000001,232,5.2,0.8,59,777,270
2018,1,2,15,30,0,43,43,-13.8,-9.8,990,72.43,235,5,0.8,43,607,141
2018,1,2,16,30,0,6,6,-13.200000000000001,-9.9,989,76.68,241,4.800000000000001,0.8,13,167,17
2018,1,2,17,30,0,0,0,-13,-10.3,988,80.42,253,4.3,0.8,0,0,0
2018,1,2,18,30,0,0,0,-13.3,-10.9,988,82.34,269,3.6,0.8,0,0,0
2018,1,2,19,30,0,0,0,-13.600000000000001,-11.5,988,84.26,287,3.2,0.8,0,0,0
2018,1,2,20,30,0,0,0,-14.100000000000001,-11.9,988,83.65,306,3.6,0.8,0,0,0
2018,1,2,21,30,0,0,0,-14.9,-12.4,989,81.48,320,4.4,0.8,0,0,0
2018,1,2,22,30,0,0,0,-16.3,-13.200000000000001,990,77.65,324,4.800000000000001,0.8,0,0,0
2018,1,2,23,30,0,0,0,-18.1,-14,991,71.38,324,4.800000000000001,0.8,0,0,0
2018,1,3,0,30,0,0,0,-19,-14.5,992,68.83,323,4.800000000000001,0.8,0,0,0
2018,1,3,1,30,0,0,0,-19.200000000000003,-14.8,993,69.02,322,4.6000000000000005,0.8,0,0,0
2018,1,3,2,30,0,0,0,-19.200000000000003,-14.9,994,69.99,324,4.4,0.8,0,0,0
2018,1,3,3,30,0,0,0,-19.1,-15.3,994,72.72,327,4.2,0.8,0,0,0
2018,1,3,4,30,0,0,0,-19.700000000000003,-16.400000000000002,995,75.83,330,3.8000000000000003,0.8,0,0,0
2018,1,3,5,30,0,0,0,-20.900000000000002,-18.1,995,78.69,327,3.4000000000000004,0.8,0,0,0
2018,1,3,6,30,0,0,0,-22.200000000000003,-19.6,996,80.12,321,3.3000000000000003,0.8,0,0,0
2018,1,3,7,30,0,0,0,-23.200000000000003,-19.900000000000002,997,75.07000000000001,319,3.4000000000000004,0.8,0,0,0
2018,1,3,8,30,7,47,48,-23.200000000000003,-18.6,998,67.02,323,3.9000000000000004,0.8,28,539,76
2018,1,3,9,30,730,53,211,-22,-16.8,998,64.03,330,4.4,0.8,47,782,216
2018,1,3,10,30,249,194,272,-21.3,-15.5,999,60.92,335,4.6000000000000005,0.8,57,882,332
2018,1,3,11,30,278,234,336,-20.8,-14.8,999,60.06,334,4.6000000000000005,0.8,63,924,403
2018,1,3,12,30,329,232,357,-20.400000000000002,-14.600000000000001,999,61.27,330,4.5,0.8,65,932,419
2018,1,3,13,30,586,150,354,-20.3,-14.700000000000001,999,62.61,327,4.3,0.8,62,908,378
2018,1,3,14,30,667,86,269,-20.3,-15,999,63.980000000000004,327,3.9000000000000004,0.8,53,845,285
2018,1,3,15,30,26,105,109,-20.400000000000002,-15.600000000000001,999,66.45,329,3.4000000000000004,0.8,40,701,155
2018,1,3,16,30,1,13,13,-20.900000000000002,-16.6,1000,69.5,333,2.8000000000000003,0.8,14,224,20
2018,1,3,17,30,0,0,0,-21.8,-17.7,1000,70.24,338,2.4000000000000004,0.8,0,0,0
2018,1,3,18,30,0,0,0,-22.8,-18.7,1000,70.38,343,2.4000000000000004,0.8,0,0,0
